id,question,options,answer,notes,Tags,questionPre
220204015,某橡胶制品厂（增值税一般纳税人）3月份销售生活用橡胶制品113万元（含税），销售避孕用具50万元，当月购入生产用原材料一批，取得增值税专用发票上注明税款6.4万元，生活用橡胶制品与避孕用品无法划分耗料情况，已知增值税税率为13%，则该橡胶制品厂当月应纳增值税是{{c1::}}万元。,13.87<br>||8.73<br>||18.13<br>||9.6<br>,2,参考解析：纳税人兼营简易计税方法计税项目或免征增值税项目无法准确划分不得抵扣的进项税额部分，按公式计算不得抵扣的进项税额＝当月无法划分的全部进项税额×（当期简易计税方法计税项目销售额＋免征增值税项目销售额）÷当月全部销售额，不得抵扣的进项税额＝6.4×50÷[113÷（1＋13％）＋50]＝2.13（万元），应纳税额＝113÷（1＋13％）×13％－（6.4－2.13）＝8.73（万元）。<br>,税法概述及货物和劳务税法律制度,
220204016,原增值税一般纳税人购进服务、无形资产或者不动产，下列项目的进项税额可以从销项税额中抵扣的是{{c1::}}。,自然灾害造成的损失<br>||非正常损失的不动产，以及该不动产所耗用的购进货物、设计服务和建筑服务<br>||购进的贷款服务、餐饮服务、居民日常服务和娱乐服务<br>||非正常损失的购进货物，以及相关的加工修理修配劳务和交通运输服务<br>,1,参考解析： 选项A，自然灾害造成的损失允许抵扣进项税额。“非正常损失”涉及的进项税额不得抵扣。<br>,税法概述及货物和劳务税法律制度,
220204017,甲企业当期派出5名管理人员乘坐高铁去外地参加培训会议，共订火车票10张，每张票面金额为150元，此次培训出差共发生餐费2000元，假设不考虑其他因素，下列关于甲企业当期可抵扣增值税进项税额的列式中，正确的是{{c1::}}。,150×9%×10=135（元）<br>||150÷（1+9%）×9%×10=123.85（元）<br>||150÷（1-9%）×9%×10=148.35（元）<br>||150÷（1+9%）×9%×10+2000×6%=243.85（元）<br>,2,参考解析： 根据规定，取得注明旅客身份信息的铁路车票的，为按照下列公式计算的进项税额：铁路旅客运输进项税额=票面金额÷（1+9%）×9%。注意，购进餐饮服务的，不得抵扣进项税额。<br>,税法概述及货物和劳务税法律制度,
220204018,某商业零售企业为增值税小规模纳税人，2021年9月购进货物（商品）取得普通发票，共计支付金额120000元；本月销售货物取得零售收入共计150000元，另外取得包装费8080元。该企业9月份应缴纳的增值税为{{c1::}}元。,4604.27<br>||4368.93<br>||1565.15<br>||235.34<br>,3,参考解析：根据规定，自2021年4月1日至2021年12月31日，增值税小规模纳税人适用3%征收率的应税销售收入，减按1%征收率征收增值税；适用3%预征率的预缴增值税项目，减按1%预征率预缴增值税。该小规模纳税人9月份应纳增值税＝（150000＋8080）÷（1＋1％）×1％＝1565.15（元）。<br>,税法概述及货物和劳务税法律制度,
220204019,甲外贸公司为增值税一般纳税人，2021年9月进口一批高档手表，海关审定关税完税价格100万元，已缴纳关税10万元。已知，增值税税率为13％，消费税税率为20％。计算甲外贸公司当月该笔业务应缴纳增值税税额的下列算式中，正确的是{{c1::}}。,（100＋10）÷（1－20％）×13％＝17.875（万元）<br>||100÷（1－20％）×13％＝16.25（万元）<br>||100×13％＝13（万元）<br>||（100＋10）×13％＝14.3（万元）<br>,1,参考解析：进口应税消费品增值税应纳税额＝组成计税价格×税率＝（关税完税价格＋关税税额）÷（1－消费税比例税率）×增值税税率。<br>,税法概述及货物和劳务税法律制度,
220204020,根据增值税法律制度的规定，下列各项中，免征增值税的是{{c1::}}。,商店销售糖果<br>||木材加工厂销售原木<br>||粮店销售面粉<br>||农民销售自产粮食<br>,4,参考解析： 选项A、B、C，属于增值税的应税项目；选项D，农业生产者销售的自产农产品，免征增值税。<br>,税法概述及货物和劳务税法律制度,
220204021,根据增值税法律制度的规定，下列各项中，不属于免税项目的是{{c1::}}。,养老机构提供的养老服务<br>||装修公司提供的装饰服务<br>||婚介所提供的婚姻介绍服务<br>||托儿所提供的保育服务<br>,2,参考解析： 选项ACD，免征增值税。<br>,税法概述及货物和劳务税法律制度,
220204022,根据增值税法律制度的规定，下列关于增值税纳税义务发生时间的表述中，正确的是{{c1::}}。,委托他人代销货物的，为货物发出的当天<br>||从事金融商品转让的，为金融商品所有权转移的当天<br>||采用预收货款方式销售货物，货物生产工期不超过12个月的，为收到预收款的当天<br>||采取直接收款方式销售货物的，为货物发出的当天<br>,2,参考解析：选项A，委托其他纳税人代销货物，为收到代销单位的代销清单或者收到全部或部分货款的当天；选项C，采取预收货款方式销售货物，为货物发出的当天，但生产销售生产工期超过12个月的大型机械设备、船舶、飞机等货物，为收到预收款或者书面合同约定的收款日期的当天；选项D，纳税人生产经营活动中采取直接收款方式销售货物，已将货物移送对方并暂估销售收入入账，但既未取得销售款或取得索取销售款凭据也未开具销售发票的，其纳税义务发生时间为取得销售款或取得索取销售款凭据的当天；先开具发票的，为开具发票的当天。<br>,税法概述及货物和劳务税法律制度,
220204023,根据增值税法律制度的规定，下列关于增值税纳税地点的表述中，不正确的是{{c1::}}。,固定业户应当向其机构所在地的税务机关申报纳税<br>||非固定业户销售货物或者应税劳务应当向其机构所在地或者居住地的税务机关申报纳税<br>||进口货物应当向报关地海关申报纳税<br>||扣缴义务人应当向其机构所在地或者居住地的税务机关申报缴纳其扣缴的税款<br>,2,参考解析：选项B的说法错误，非固定业户销售货物或者劳务，应当向销售地或者劳务发生地的税务机关申报纳税；未向销售地或者劳务发生地的税务机关申报纳税的，由其机构所在地或者居住地的税务机关补征税款。<br>,税法概述及货物和劳务税法律制度,
220204024,根据增值税法律制度的规定，一般纳税人的下列行为中，允许开具增值税专用发票的是{{c1::}}。,汽车租赁公司向租赁者个人出租车辆<br>||装修公司向消费者个人提供装修服务<br>||专利代理公司向一般纳税人提供专利代理服务<br>||商业企业一般纳税人零售食品<br>,3,参考解析：不得开具增值税专用发票的情形：①商业企业一般纳税人零售的烟、酒、食品、服装、鞋帽（不含劳保用品）、化妆品等消费品（选项D）；②应税销售行为的购买方为消费者个人的（选项AB）；③发生应税销售行为适用免税规定的。<br>,税法概述及货物和劳务税法律制度,
220204025,根据消费税法律制度的规定，下列各项中，不征收消费税的是{{c1::}}。,销售自产小汽车<br>||金店零售黄金<br>||烟酒公司购买葡萄酒<br>||手表厂生产销售高档名表<br>,3,参考解析：选项C，购买方不缴纳消费税。<br>,税法概述及货物和劳务税法律制度,
220204026,根据消费税法律制度的规定，下列车辆属于应税小汽车征税范围的是{{c1::}}。,电动汽车<br>||高尔夫车<br>||用中轻型商用客车底盘改装的中轻型商用客车<br>||雪地车<br>,3,参考解析：选项A，电动汽车不属于小汽车的征收范围。选项B、D，沙滩车、雪地车、卡丁车、高尔夫车不属于消费税征收范围，不征收消费税。<br>,税法概述及货物和劳务税法律制度,
220204027,根据消费税法律制度的规定，下列情形中，应缴纳消费税的是{{c1::}}。,汽车厂销售自产电动汽车<br>||超市零售白酒<br>||化妆品厂销售自产高档化妆品<br>||珠宝店进口钻石饰品<br>,3,"参考解析：选项A，电动汽车不属于应税消费品，不缴纳消费税；选项BC，白酒、高档化妆品在生产、委托加工、进口环节缴纳消费税,选项B是零售环节，不缴纳消费税，选项C是生产销售环节，应缴纳消费税；选项D，钻石及钻石饰品在零售环节缴纳消费税，进口环节不缴纳消费税。<br>",税法概述及货物和劳务税法律制度,
220204028,甲筷子厂为增值税一般纳税人，12月销售自产竹制筷子取得不含增值税价款15万元。销售自产木制一次性筷子取得不含增值税价款12万元。逾期不予退还的木制一次性筷子包装物押金0.226万元。已知增值税税率为13％；消费税税率为5％。计算甲筷子厂当月上述业务应缴纳消费税税额的下列算式中，正确的是{{c1::}}。,[15＋12＋0.226÷（1＋13％）]×5％＝1.36（万元）<br>||[12＋0.226÷（1＋13％）]×5％＝0.61（万元）<br>||12×5％＝0.6（万元）<br>||[15＋0.226÷（1＋13％）]×5％＝0.76（万元）<br>,2,参考解析：竹制筷子不属于应税消费品，不缴纳消费税；木制一次性筷子的包装物押金在逾期未退时并入销售额计征消费税。包装物押金为含税金额，因此需换算为不含税金额计算增值税与消费税。<br>,税法概述及货物和劳务税法律制度,
