id,question,options,answer,notes,Tags,questionPre
220104015,企业处置一项以成本模式计量的投资性房地产，实际收到的金额为500万元，已存入银行。投资性房地产的账面余额为400万元，累计折旧100万元。不考虑其他因素，下列关于处置该项投资性房地产的会计处理，不正确的是{{c1::}}。,贷记“其他业务收入”500万元<br>||借记“其他业务成本”300万元<br>||贷记“投资性房地产”400万元<br>||贷记“营业外收入”175万元<br>,4,参考解析：处置采用成本模式计量的投资性房地产时，应当按实际收到的金额，借记“银行存款”等科目，贷记“其他业务收入”科目；按该项投资性房地产的账面价值，借记“其他业务成本”科目，按其账面余额，贷记“投资性房地产”科目，按照已计提的折旧或摊销，借记“投资性房地产累计折旧（摊销）”科目，原已计提减值准备的，借记“投资性房地产减值准备”科目。处置分录为：<br>借：银行存款500<br>贷：其他业务收入500<br>借：其他业务成本300<br>投资性房地产累计折旧100<br>贷：投资性房地产400<br>,非流动资产,
220104016,企业处置一项以公允价值模式计量的投资性房地产，实际收到的金额为100万元，投资性房地产的账面余额为80万元，其中成本为70万元，公允价值变动为10万元。该项投资性房地产是由自用房地产转换的，转换日公允价值大于账面价值的差额为10万元。假设不考虑相关税费，则处置该项投资性房地产时影响当期损益的金额为{{c1::}}万元。,30<br>||20<br>||40<br>||10<br>,1,参考解析：处置该项投资性房地产影响当期损益的金额＝100－80＋10＝30（万元），其中100万元是实际收到的金额，80万元是处置时的账面价值，10万元是转换日公允价值大于账面价值计入其他综合收益的金额，在处置时需要转入其他业务成本，增加处置损益。 相关会计处理如下：<br>借：银行存款100<br>贷：其他业务收入100<br>借：其他业务成本80<br>贷：投资性房地产——成本70<br>——公允价值变动10<br>借：其他综合收益10<br>贷：其他业务成本10<br>,非流动资产,
220104017,某企业于2019年12月份购入一台管理用设备，实际成本为100万元，估计使用年限为10年，估计净残值为零，采用年限平均法计提折旧。2020年年末该设备出现减值迹象，减值测试过程中确定其可收回金额为72万元。不考虑其他因素，2020年该设备对利润总额的影响金额为{{c1::}}万元。,－18<br>||－10<br>||－28<br>||18<br>,3,参考解析：2020年年末该设备的账面价值＝100－100/10＝90（万元），应计提减值准备＝90－72＝18（万元）。2020年的会计分录如下（金额单位为万元）：<br>借：管理费用10<br>贷：累计折旧10<br>借：资产减值损失18<br>贷：固定资产减值准备18<br>对利润总额的影响＝－10－18＝－28（万元）。<br>,非流动资产,
220104018,甲公司为增值税一般纳税人，2019年8月1日，甲公司购入一台需要安装的生产用设备，取得的增值税专用发票上注明的设备买价为40000元，增值税税额为5200元，支付的运输费为1200元（不考虑增值税），设备安装时领用原材料的成本为1000元（不含税），购进该批原材料的增值税进项税额为130元，支付安装人员薪酬2000元。安装完成达到预定可使用状态时，该固定资产的入账成本为{{c1::}}元。,44200<br>||42200<br>||41200<br>||43200<br>,1,参考解析：该固定资产的入账成本＝40000＋1200＋1000＋2000＝44200（元）。<br>,非流动资产,
220104019,甲公司为增值税一般纳税人，适用的增值税税率为13％。2019年6月1日甲公司采用自营方式建造一条生产线，领用工程物资250万元（不含增值税），领用本公司自产产品一批，成本为140万元，市场价格为150万元，未计提存货跌价准备，发生的在建工程人员工资和福利费分别为190万元和40万元。2020年12月31日，假定该生产线已达到预定可使用状态，不考虑其他因素，该固定资产的入账价值为{{c1::}}万元。,620<br>||639.5<br>||520<br>||751<br>,1,参考解析：固定资产的入账价值＝250＋140＋190＋40＝620（万元）。<br>,非流动资产,
220104020,采用“年限平均法”计算应提折旧，不需要考虑的因素是{{c1::}}。,预计使用寿命<br>||固定资产原值<br>||实际净残值<br>||预计净残值率<br>,3,参考解析：实际净残值是固定资产处置时才能够确定的。在计提折旧时，要根据预计净残值计算。<br>,非流动资产,
220104021,关于固定资产清查，下列说法中不正确的是{{c1::}}。,盘盈固定资产应作为前期差错处理<br>||盘盈的固定资产，应按重置成本确定入账价值<br>||盘盈的固定资产应通过“以前年度损益调整”科目进行核算<br>||盘亏的固定资产应通过“固定资产清理”科目进行核算<br>,4,参考解析：盘亏的固定资产应通过“待处理财产损溢”科目进行核算。<br>,非流动资产,
220104022,甲企业2019年6月15日自行建造的一条生产线投入使用，该生产线建造成本为3700万元，预计使用年限为5年，预计净残值为100万元。在采用年数总和法计提折旧的情况下，2019年该设备的账面价值为{{c1::}}万元。,2500<br>||3000<br>||3100<br>||2960<br>,3,参考解析：2019年应计提的折旧额＝（3700－100）×5/15/2＝600（万元）。所以，2019年该设备的账面价值＝3700－600＝3100（万元）。<br>,非流动资产,
220104023,某公司（增值税一般纳税人）对一条生产线进行改建，该生产线原价为100万元，已提折旧40万元。改建过程中购买新部件发生支出27万元（符合固定资产确认条件），增值税专用发票上注明的增值税税额为3.51万元，发生安装费3万元，增值税税额为0.39万元；被替换部分的账面原值为25万元，计提折旧比例与总体相同。则该生产线改建后的入账价值为{{c1::}}万元。,65<br>||70<br>||75<br>||130<br>,3,参考解析：该生产线改建后的成本＝（100－40）＋27＋3－25×（100－40）/100＝75（万元）。<br>,非流动资产,
220104024,下列关于低价值租赁的说法中，不正确的是{{c1::}}。,低价值资产租赁是指单项租赁资产为全新资产时价值较低的租赁<br>||低价值资产租赁的判断，需要考虑该资产对于承租方而言是否重大<br>||原租赁不属于低价值资产租赁而承租人转租租赁资产的不属于低价值租赁<br>||判断为低价值资产租赁的，承租人可以选择不确认使用权资产和租赁负债<br>,2,参考解析：选项B，低价值资产租赁的标准应该是一个绝对金额，即仅与资产全新状态下的绝对价值有关，不受承租人规模、性质等影响和其他情况影响。<br>,非流动资产,
220104025,2020年1月1日，承租人甲公司就一栋建筑物与出租人乙公司签订了为期5年的租赁协议，并拥有1年的续租选择权。初始租赁期内的每年租金为800万元，续租1年期间年租金为780万元，所有款项应于每年年末支付。为促成此项租赁交易，甲公司向房地产中介支付佣金10万元。在租赁期开始日，甲公司评估后认为，不能合理确定将行使续租选择权。假定甲公司无法确定租赁内含利率，其增量借款利率为每年6％。已知：（P/A，6％，5）＝4.2124。租赁期开始日甲公司确认的使用权资产为{{c1::}}万元。,3369.92<br>||3919.82<br>||3379.92<br>||3929.82<br>,3,参考解析：在租赁期开始日，甲公司评估后认为，不能合理确定将行使续租选择权，因此确定租赁期为5年。承租人甲公司向房地产中介支付的佣金，属于增量成本，计入使用权资产的入账价值，因为是租赁期开始日就支付的，不需要折现。使用权资产的初始入账价值＝800×（P/A，6％，5）＋10＝800×4.2124＋10＝3379.92（万元），选项C正确。 账务处理：<br>借：使用权资产3379.92<br>租赁负债——未确认融资费用630.08<br>贷：租赁负债——租赁付款额（800×5）4000<br>银行存款10<br>,非流动资产,
220104026,甲公司自2021年初开始种植80公顷橡胶树，当年发生种苗费16万元，平整土地和定植所需机器设备折旧费5.5万元；橡胶树的正常生产周期为6年。假定不考虑其他因素影响，则2021年该橡胶树的入账价值为{{c1::}}万元。,16<br>||21.5<br>||5.5<br>||11.5<br>,2,参考解析：橡胶树的入账价值＝16＋5.5＝21.5（万元）。<br>,非流动资产,
220104027,某企业自行研究开发一项技术，共发生研发支出450万元，其中，研究阶段发生职工薪酬100万元，专用设备折旧费用50万元；开发阶段满足资本化条件的支出300万元。研究开发项目达到预定用途形成无形资产，不考虑其他因素，下列各项中，关于该企业研发支出会计处理表述正确的是{{c1::}}。,确认管理费用150万元，确认无形资产300万元<br>||确认管理费用150万元，确认无形资产350万元<br>||确认管理费用100万元，确认无形资产350万元<br>||确认管理费用100万元，确认无形资产300万元<br>,1,参考解析：研究阶段支出应计入管理费用，开发阶段满足资本化条件的支出计入无形资产的成本。<br>,非流动资产,
